iteration,current_obj,best_obj,temperature,destroy_op,repair_op,outcome,duration_s,coverage_pct
261,3018038919.290472,3009462193.423489,27616491.160814308,time_window,random,accepted_worse,0.04448199272155762,100.0
262,3018038919.290472,3009462193.423489,27561258.17849268,random,regret,rejected,3.0684974193573,100.0
263,3014048893.4235063,3009462193.423489,27506135.662135694,worst,greedy,improvement,0.06795620918273926,100.0
264,3014048893.4235063,3009462193.423489,27451123.39081142,random,risk_priority,rejected,0.04988694190979004,97.3529411764706
265,3014048893.4235063,3009462193.423489,27396221.1440298,worst,greedy,accepted_worse,0.06055855751037598,100.0
266,3014048893.4235063,3009462193.423489,27341428.70174174,worst,greedy,accepted_worse,0.07279491424560547,100.0
267,3014048893.4235063,3009462193.423489,27286745.844338257,time_window,greedy,accepted_worse,0.044820308685302734,100.0
268,3014048893.4235063,3009462193.423489,27232172.35264958,worst,regret,rejected,3.343306303024292,99.70588235294117
269,3014048893.4235063,3009462193.423489,27177708.007944282,time_window,greedy,accepted_worse,0.04270029067993164,100.0
270,3012927610.81481,3009462193.423489,27123352.591928393,random,greedy,improvement,0.04591703414916992,100.0
271,3012927610.81481,3009462193.423489,27069105.886744536,random,greedy,accepted_worse,0.04474949836730957,100.0
272,3012927610.81481,3009462193.423489,27014967.674971048,random,greedy,accepted_worse,0.050576210021972656,100.0
273,3012927610.81481,3009462193.423489,26960937.739621107,worst,greedy,accepted_worse,0.06399369239807129,100.0
274,3012927610.81481,3009462193.423489,26907015.864141863,random,greedy,accepted_worse,0.04934072494506836,100.0
275,3012927610.81481,3009462193.423489,26853201.83241358,worst,greedy,accepted_worse,0.07003569602966309,100.0
276,3012927610.81481,3009462193.423489,26799495.428748753,time_window,greedy,accepted_worse,0.05080437660217285,100.0
277,3012927610.81481,3009462193.423489,26745896.437891256,time_window,greedy,accepted_worse,0.04657769203186035,100.0
278,3012927610.81481,3009462193.423489,26692404.645015474,time_window,greedy,accepted_worse,0.0491328239440918,100.0
279,3012927610.81481,3009462193.423489,26639019.83572544,random,greedy,accepted_worse,0.043616533279418945,100.0
280,3012927610.81481,3009462193.423489,26585741.79605399,spatial,random,rejected,0.0634770393371582,100.0
281,3012927610.81481,3009462193.423489,26532570.312461883,time_window,greedy,accepted_worse,0.04305005073547363,100.0
282,3012927610.81481,3009462193.423489,26479505.171836957,time_window,risk_priority,rejected,0.04785442352294922,98.82352941176471
283,3012927610.81481,3009462193.423489,26426546.161493283,random,random,rejected,0.04353523254394531,100.0
284,3012927610.81481,3009462193.423489,26373693.069170296,time_window,regret,rejected,1.0442662239074707,100.0
285,3012927610.81481,3009462193.423489,26320945.683031954,spatial,greedy,rejected,0.07018780708312988,100.0
286,3012927610.81481,3009462193.423489,26268303.79166589,random,greedy,accepted_worse,0.04765462875366211,100.0
287,3012927610.81481,3009462193.423489,26215767.184082557,time_window,greedy,accepted_worse,0.04407334327697754,100.0
288,3012927610.81481,3009462193.423489,26163335.64971439,time_window,greedy,accepted_worse,0.04389834403991699,100.0
289,3012927610.81481,3009462193.423489,26111008.978414964,spatial,greedy,rejected,0.07304120063781738,100.0
290,3012927610.81481,3009462193.423489,26058786.960458133,worst,risk_priority,rejected,0.0635979175567627,89.70588235294117
291,3012927610.81481,3009462193.423489,26006669.386537217,time_window,regret,rejected,1.628967046737671,100.0
292,3012927610.81481,3009462193.423489,25954656.04776414,random,greedy,accepted_worse,0.04549860954284668,100.0
293,3012927610.81481,3009462193.423489,25902746.735668615,spatial,regret,rejected,0.5546700954437256,99.70588235294117
294,3012927610.81481,3009462193.423489,25850941.24219728,worst,greedy,accepted_worse,0.06357049942016602,100.0
295,3012927610.81481,3009462193.423489,25799239.359712884,spatial,greedy,accepted_worse,0.07140946388244629,100.0
296,3012927610.81481,3009462193.423489,25747640.88099346,worst,random,rejected,0.05955004692077637,100.0
297,3012927610.81481,3009462193.423489,25696145.599231474,random,greedy,accepted_worse,0.04952073097229004,100.0
298,3012927610.81481,3009462193.423489,25644753.30803301,spatial,regret,rejected,0.681246280670166,100.0
299,3012927610.81481,3009462193.423489,25593463.801416945,worst,greedy,rejected,0.06209301948547363,100.0
300,3012927610.81481,3009462193.423489,25542276.87381411,random,greedy,accepted_worse,0.04557991027832031,100.0
301,3012927610.81481,3009462193.423489,25491192.32006648,random,regret,rejected,2.97831654548645,99.70588235294117
302,3012927610.81481,3009462193.423489,25440209.935426347,random,regret,rejected,2.78059458732605,100.0
303,3012927610.81481,3009462193.423489,25389329.515555494,spatial,regret,rejected,0.4914884567260742,99.70588235294117
304,3012927610.81481,3009462193.423489,25338550.85652438,time_window,random,rejected,0.042937278747558594,100.0
305,3012927610.81481,3009462193.423489,25287873.75481133,spatial,regret,rejected,0.451765775680542,99.70588235294117
306,3012927610.81481,3009462193.423489,25237298.00730171,random,greedy,accepted_worse,0.04595160484313965,100.0
307,3012927610.81481,3009462193.423489,25186823.411287107,time_window,greedy,accepted_worse,0.047429561614990234,100.0
308,3012927610.81481,3009462193.423489,25136449.76446453,random,regret,rejected,2.9118545055389404,100.0
309,3012927610.81481,3009462193.423489,25086176.864935603,random,risk_priority,rejected,0.051218509674072266,95.0
310,3012927610.81481,3009462193.423489,25036004.511205733,worst,regret,rejected,3.63466215133667,100.0
311,3012927610.81481,3009462193.423489,24985932.502183322,time_window,greedy,accepted_worse,0.04319286346435547,100.0
312,3012927610.81481,3009462193.423489,24935960.637178954,worst,greedy,accepted_worse,0.059528350830078125,100.0
313,3012927610.81481,3009462193.423489,24886088.715904597,spatial,random,rejected,0.07035684585571289,100.0
314,3012927610.81481,3009462193.423489,24836316.538472787,random,greedy,accepted_worse,0.04806065559387207,100.0
315,3012927610.81481,3009462193.423489,24786643.90539584,random,greedy,accepted_worse,0.052208662033081055,100.0
316,3012927610.81481,3009462193.423489,24737070.617585048,time_window,greedy,accepted_worse,0.05063343048095703,100.0
317,3012927610.81481,3009462193.423489,24687596.47634988,random,greedy,accepted_worse,0.04903459548950195,100.0
318,3012927610.81481,3009462193.423489,24638221.28339718,random,greedy,accepted_worse,0.04377102851867676,100.0
319,3012927610.81481,3009462193.423489,24588944.840830386,time_window,greedy,accepted_worse,0.04482698440551758,100.0
320,3012927610.81481,3009462193.423489,24539766.951148726,random,greedy,accepted_worse,0.04394030570983887,100.0
321,3012927610.81481,3009462193.423489,24490687.417246427,time_window,greedy,accepted_worse,0.04273104667663574,100.0
322,3012927610.81481,3009462193.423489,24441706.042411935,random,greedy,accepted_worse,0.04387855529785156,100.0
323,3012927610.81481,3009462193.423489,24392822.63032711,spatial,greedy,accepted_worse,0.0715186595916748,100.0
324,3012927610.81481,3009462193.423489,24344036.985066455,spatial,greedy,rejected,0.07411646842956543,100.0
325,3012927610.81481,3009462193.423489,24295348.911096323,time_window,greedy,accepted_worse,0.04206991195678711,100.0
326,3012927610.81481,3009462193.423489,24246758.21327413,worst,greedy,accepted_worse,0.05894160270690918,100.0
327,3012927610.81481,3009462193.423489,24198264.69684758,time_window,risk_priority,rejected,0.04267120361328125,98.82352941176471
328,3030576291.249592,3009462193.423489,24149868.167453885,worst,greedy,accepted_worse,0.07220458984375,100.0
329,3030576291.249592,3009462193.423489,24101568.431118976,spatial,greedy,rejected,0.08258175849914551,100.0
330,3030576291.249592,3009462193.423489,24053365.29425674,random,risk_priority,rejected,0.056226253509521484,95.88235294117646
331,3030576291.249592,3009462193.423489,24005258.563668225,time_window,greedy,accepted_worse,0.04767346382141113,100.0
332,3030576291.249592,3009462193.423489,23957248.04654089,time_window,greedy,accepted_worse,0.048143863677978516,100.0
333,3030576291.249592,3009462193.423489,23909333.550447807,worst,regret,rejected,3.392643690109253,100.0
334,3030576291.249592,3009462193.423489,23861514.88334691,worst,greedy,accepted_worse,0.06563806533813477,100.0
335,3030576291.249592,3009462193.423489,23813791.853580218,time_window,greedy,accepted_worse,0.043932199478149414,100.0
336,3030576291.249592,3009462193.423489,23766164.269873057,worst,random,rejected,0.05727505683898926,100.0
337,3030576291.249592,3009462193.423489,23718631.94133331,spatial,greedy,rejected,0.06566095352172852,100.0
338,3030576291.249592,3009462193.423489,23671194.677450642,time_window,risk_priority,rejected,0.047508955001831055,97.05882352941177
339,3030576291.249592,3009462193.423489,23623852.288095742,worst,greedy,accepted_worse,0.05969095230102539,100.0
340,3030576291.249592,3009462193.423489,23576604.583519552,random,risk_priority,rejected,0.04808449745178223,96.47058823529412
341,3030576291.249592,3009462193.423489,23529451.37435251,time_window,greedy,accepted_worse,0.04824471473693848,100.0
342,3030576291.249592,3009462193.423489,23482392.471603807,random,greedy,accepted_worse,0.051432132720947266,100.0
343,3030576291.249592,3009462193.423489,23435427.6866606,random,greedy,accepted_worse,0.056349754333496094,100.0
344,3030576291.249592,3009462193.423489,23388556.831287276,worst,greedy,accepted_worse,0.06612634658813477,100.0
345,3030576291.249592,3009462193.423489,23341779.7176247,random,random,rejected,0.04770779609680176,100.0
346,3030576291.249592,3009462193.423489,23295096.158189453,random,regret,rejected,2.9218883514404297,100.0
347,3030576291.249592,3009462193.423489,23248505.965873074,worst,greedy,accepted_worse,0.06685924530029297,100.0
348,3030576291.249592,3009462193.423489,23202008.953941327,random,random,rejected,0.04517722129821777,100.0
349,3030576291.249592,3009462193.423489,23155604.936033443,worst,greedy,accepted_worse,0.060053348541259766,100.0
350,3030576291.249592,3009462193.423489,23109293.726161376,time_window,risk_priority,rejected,0.05006122589111328,97.05882352941177
351,3030576291.249592,3009462193.423489,23063075.138709053,spatial,greedy,rejected,0.07954764366149902,100.0
352,3030576291.249592,3009462193.423489,23016948.988431636,time_window,risk_priority,rejected,0.04478597640991211,97.6470588235294
353,3030576291.249592,3009462193.423489,22970915.090454772,time_window,risk_priority,rejected,0.04499220848083496,96.76470588235294
354,3030576291.249592,3009462193.423489,22924973.260273863,random,greedy,accepted_worse,0.051155805587768555,100.0
355,3030576291.249592,3009462193.423489,22879123.313753314,time_window,greedy,accepted_worse,0.0465245246887207,100.0
356,3030576291.249592,3009462193.423489,22833365.06712581,time_window,greedy,accepted_worse,0.040285348892211914,100.0
357,3030576291.249592,3009462193.423489,22787698.336991556,random,risk_priority,rejected,0.045638084411621094,97.3529411764706
358,3030576291.249592,3009462193.423489,22742122.94031757,worst,greedy,accepted_worse,0.06440019607543945,100.0
359,3030576291.249592,3009462193.423489,22696638.694436938,time_window,regret,rejected,0.3256213665008545,100.0
360,3030576291.249592,3009462193.423489,22651245.417048063,time_window,greedy,accepted_worse,0.043654680252075195,100.0
361,3030576291.249592,3009462193.423489,22605942.92621397,worst,regret,rejected,3.8837826251983643,100.0
362,3030576291.249592,3009462193.423489,22560731.040361542,time_window,regret,rejected,0.7108218669891357,100.0
363,3030576291.249592,3009462193.423489,22515609.578280818,spatial,random,rejected,0.06668591499328613,100.0
364,3030576291.249592,3009462193.423489,22470578.359124254,random,greedy,accepted_worse,0.044683218002319336,100.0
365,3030576291.249592,3009462193.423489,22425637.202406004,time_window,greedy,accepted_worse,0.04294157028198242,100.0
366,3030576291.249592,3009462193.423489,22380785.92800119,random,risk_priority,rejected,0.05103588104248047,94.70588235294117
367,3030576291.249592,3009462193.423489,22336024.35614519,time_window,greedy,accepted_worse,0.044303178787231445,100.0
368,3030576291.249592,3009462193.423489,22291352.307432897,random,risk_priority,rejected,0.04487943649291992,95.58823529411765
369,3030576291.249592,3009462193.423489,22246769.60281803,time_window,regret,rejected,0.31273937225341797,100.0
370,3030576291.249592,3009462193.423489,22202276.063612394,time_window,risk_priority,rejected,0.046340227127075195,98.82352941176471
371,3030576291.249592,3009462193.423489,22157871.51148517,time_window,greedy,accepted_worse,0.043099403381347656,100.0
372,3030576291.249592,3009462193.423489,22113555.7684622,time_window,risk_priority,rejected,0.04630732536315918,97.6470588235294
373,3030576291.249592,3009462193.423489,22069328.656925276,random,greedy,accepted_worse,0.045169830322265625,100.0
374,3030576291.249592,3009462193.423489,22025189.999611426,spatial,regret,rejected,0.547161340713501,100.0
375,3030576291.249592,3009462193.423489,21981139.619612202,time_window,greedy,accepted_worse,0.04263424873352051,100.0
376,3030576291.249592,3009462193.423489,21937177.340372976,time_window,risk_priority,rejected,0.04759550094604492,95.58823529411765
377,3030576291.249592,3009462193.423489,21893302.98569223,random,greedy,accepted_worse,0.04335665702819824,100.0
378,3039847091.249593,3009462193.423489,21849516.379720844,worst,greedy,accepted_worse,0.0621182918548584,100.0
379,3039847091.249593,3009462193.423489,21805817.3469614,time_window,regret,rejected,2.2685258388519287,100.0
380,3039847091.249593,3009462193.423489,21762205.712267477,random,risk_priority,rejected,0.04758477210998535,95.58823529411765
381,3039847091.249593,3009462193.423489,21718681.30084294,time_window,greedy,accepted_worse,0.04538297653198242,100.0
382,3039847091.249593,3009462193.423489,21675243.938241255,spatial,greedy,rejected,0.07175874710083008,100.0
383,3039847091.249593,3009462193.423489,21631893.450364772,time_window,greedy,accepted_worse,0.04609322547912598,100.0
384,3039847091.249593,3009462193.423489,21588629.663464043,time_window,risk_priority,rejected,0.04741621017456055,97.05882352941177
385,3039847091.249593,3009462193.423489,21545452.404137116,spatial,greedy,accepted_worse,0.07578349113464355,100.0
386,3039847091.249593,3009462193.423489,21502361.49932884,spatial,regret,rejected,0.5759336948394775,100.0
387,3039847091.249593,3009462193.423489,21459356.776330184,worst,greedy,accepted_worse,0.0651252269744873,100.0
388,3039847091.249593,3009462193.423489,21416438.062777523,worst,greedy,accepted_worse,0.05766916275024414,100.0
389,3039847091.249593,3009462193.423489,21373605.186651967,random,risk_priority,rejected,0.04766654968261719,93.52941176470588
390,3039847091.249593,3009462193.423489,21330857.976278663,random,regret,rejected,2.945948839187622,100.0
391,3039847091.249593,3009462193.423489,21288196.260326106,random,greedy,accepted_worse,0.051247596740722656,100.0
392,3039847091.249593,3009462193.423489,21245619.867805455,spatial,risk_priority,rejected,0.06677579879760742,92.05882352941177
393,3039847091.249593,3009462193.423489,21203128.628069844,time_window,greedy,accepted_worse,0.0460660457611084,100.0
394,3039847091.249593,3009462193.423489,21160722.370813705,random,risk_priority,rejected,0.051328182220458984,95.0
395,3039847091.249593,3009462193.423489,21118400.926072076,worst,greedy,accepted_worse,0.0635688304901123,100.0
396,3039847091.249593,3009462193.423489,21076164.12421993,worst,greedy,accepted_worse,0.059400320053100586,100.0
397,2969427780.860897,2969427780.860897,21034011.79597149,time_window,risk_priority,new_best,0.05190610885620117,100.0
398,2940870704.2704906,2940870704.2704906,20991943.772379547,time_window,risk_priority,new_best,0.06343746185302734,97.94117647058823
399,2927730652.536563,2927730652.536563,20949959.88483479,random,greedy,new_best,0.06641983985900879,98.23529411764706
400,2927730652.536563,2927730652.536563,20908059.965065118,worst,regret,rejected,4.642798900604248,100.0
401,2927730652.536563,2927730652.536563,20866243.84513499,spatial,greedy,accepted_worse,0.08450722694396973,98.23529411764706
402,2923491078.6235123,2923491078.6235123,20824511.35744472,worst,greedy,new_best,0.06873822212219238,98.23529411764706
403,2923491078.6235123,2923491078.6235123,20782862.334729828,random,random,rejected,0.048471927642822266,100.0
404,2923491078.6235123,2923491078.6235123,20741296.610060368,spatial,risk_priority,rejected,0.07159638404846191,95.58823529411765
405,2923491078.6235123,2923491078.6235123,20699814.016840246,worst,greedy,accepted_worse,0.06475949287414551,98.23529411764706
406,2923491078.6235123,2923491078.6235123,20658414.388806567,time_window,greedy,accepted_worse,0.04950571060180664,98.23529411764706
407,2923491078.6235123,2923491078.6235123,20617097.56002895,time_window,greedy,accepted_worse,0.04805779457092285,98.23529411764706
408,2923491078.6235123,2923491078.6235123,20575863.364908893,spatial,regret,rejected,0.9422225952148438,99.70588235294117
409,2923491078.6235123,2923491078.6235123,20534711.638179075,random,greedy,accepted_worse,0.050211429595947266,98.23529411764706
410,2923491078.6235123,2923491078.6235123,20493642.214902718,random,greedy,accepted_worse,0.051422834396362305,98.23529411764706
411,2923491078.6235123,2923491078.6235123,20452654.93047291,random,risk_priority,rejected,0.06398487091064453,95.29411764705883
412,2923491078.6235123,2923491078.6235123,20411749.620611966,worst,greedy,accepted_worse,0.10323715209960938,98.23529411764706
413,2923491078.6235123,2923491078.6235123,20370926.12137074,spatial,greedy,accepted_worse,0.08082938194274902,98.23529411764706
414,2923491078.6235123,2923491078.6235123,20330184.269128,worst,greedy,accepted_worse,0.06817078590393066,98.23529411764706
415,2923491078.6235123,2923491078.6235123,20289523.90058974,worst,greedy,accepted_worse,0.057988882064819336,98.23529411764706
416,2923491078.6235123,2923491078.6235123,20248944.852788564,worst,greedy,accepted_worse,0.06333041191101074,98.23529411764706
417,2923491078.6235123,2923491078.6235123,20208446.963082988,worst,greedy,accepted_worse,0.0690922737121582,98.23529411764706
418,2923491078.6235123,2923491078.6235123,20168030.06915682,random,random,rejected,0.05176734924316406,100.0
419,2923491078.6235123,2923491078.6235123,20127694.009018507,worst,greedy,accepted_worse,0.06655645370483398,98.23529411764706
420,2929260704.710479,2923491078.6235123,20087438.62100047,worst,greedy,accepted_worse,0.06708765029907227,97.94117647058823
421,2929260704.710479,2923491078.6235123,20047263.743758466,time_window,regret,rejected,3.8247814178466797,99.70588235294117
422,2929260704.710479,2923491078.6235123,20007169.21627095,worst,risk_priority,rejected,0.06259727478027344,87.3529411764706
423,2929260704.710479,2923491078.6235123,19967154.877838407,spatial,greedy,accepted_worse,0.06830787658691406,97.94117647058823
424,2929260704.710479,2923491078.6235123,19927220.56808273,random,risk_priority,rejected,0.05009865760803223,93.82352941176471
425,2944745840.641791,2923491078.6235123,19887366.126946565,time_window,regret,accepted_worse,4.962568998336792,100.0
426,2944745840.641791,2923491078.6235123,19847591.39469267,spatial,greedy,accepted_worse,0.06161689758300781,100.0
427,2944745840.641791,2923491078.6235123,19807896.211903285,random,risk_priority,rejected,0.0479130744934082,94.41176470588235
428,2944745840.641791,2923491078.6235123,19768280.41947948,time_window,risk_priority,rejected,0.04573535919189453,97.6470588235294
429,2944745840.641791,2923491078.6235123,19728743.858640518,worst,greedy,accepted_worse,0.06302309036254883,100.0
430,2945429723.250489,2923491078.6235123,19689286.370923236,worst,greedy,accepted_worse,0.06013298034667969,99.70588235294117
431,2945429723.250489,2923491078.6235123,19649907.79818139,random,risk_priority,rejected,0.048424720764160156,96.17647058823529
432,2945429723.250489,2923491078.6235123,19610607.982585024,random,greedy,rejected,0.05014228820800781,99.70588235294117
433,2945429723.250489,2923491078.6235123,19571386.766619854,spatial,regret,rejected,0.6036279201507568,99.70588235294117
434,2945429723.250489,2923491078.6235123,19532243.993086614,time_window,greedy,accepted_worse,0.04156613349914551,99.70588235294117
435,2945429723.250489,2923491078.6235123,19493179.50510044,random,greedy,accepted_worse,0.04709506034851074,99.70588235294117
436,2945429723.250489,2923491078.6235123,19454193.14609024,spatial,regret,rejected,0.803288459777832,99.70588235294117
437,2945429723.250489,2923491078.6235123,19415284.759798057,random,random,rejected,0.04824185371398926,100.0
438,2930735514.554828,2923491078.6235123,19376454.190278463,random,greedy,improvement,0.04533505439758301,99.70588235294117
439,2930735514.554828,2923491078.6235123,19337701.281897906,time_window,greedy,accepted_worse,0.05054306983947754,99.70588235294117
440,2930735514.554828,2923491078.6235123,19299025.87933411,random,risk_priority,rejected,0.04786086082458496,94.11764705882354
441,2930735514.554828,2923491078.6235123,19260427.82757544,spatial,risk_priority,rejected,0.0713205337524414,90.58823529411765
442,2930735514.554828,2923491078.6235123,19221906.97192029,time_window,greedy,accepted_worse,0.04981851577758789,99.70588235294117
443,2930735514.554828,2923491078.6235123,19183463.15797645,time_window,greedy,accepted_worse,0.044997453689575195,99.70588235294117
444,2930735514.554828,2923491078.6235123,19145096.231660496,time_window,greedy,accepted_worse,0.044333457946777344,99.70588235294117
445,2930735514.554828,2923491078.6235123,19106806.039197177,worst,greedy,accepted_worse,0.057106733322143555,99.70588235294117
446,2930735514.554828,2923491078.6235123,19068592.427118782,worst,risk_priority,rejected,0.06687474250793457,88.82352941176471
447,2930735514.554828,2923491078.6235123,19030455.242264543,random,risk_priority,rejected,0.0444483757019043,96.76470588235294
448,2930735514.554828,2923491078.6235123,18992394.331780013,time_window,greedy,accepted_worse,0.044769287109375,99.70588235294117
449,2930735514.554828,2923491078.6235123,18954409.543116454,worst,greedy,accepted_worse,0.07010531425476074,99.70588235294117
450,2930735514.554828,2923491078.6235123,18916500.724030223,worst,greedy,accepted_worse,0.05991077423095703,99.70588235294117
451,2930735514.554828,2923491078.6235123,18878667.72258216,time_window,random,rejected,0.05705142021179199,100.0
452,2930735514.554828,2923491078.6235123,18840910.387136996,spatial,greedy,rejected,0.07776212692260742,99.70588235294117
453,2930735514.554828,2923491078.6235123,18803228.56636272,time_window,risk_priority,rejected,0.04574298858642578,96.76470588235294
454,2930735514.554828,2923491078.6235123,18765622.109229993,random,greedy,accepted_worse,0.04946327209472656,99.70588235294117
455,2930735514.554828,2923491078.6235123,18728090.86501153,time_window,greedy,accepted_worse,0.04500603675842285,99.70588235294117
456,2930735514.554828,2923491078.6235123,18690634.683281507,worst,greedy,accepted_worse,0.06026172637939453,99.70588235294117
457,2930735514.554828,2923491078.6235123,18653253.413914945,worst,greedy,accepted_worse,0.05960369110107422,99.70588235294117
458,2926917205.859173,2923491078.6235123,18615946.907087114,worst,greedy,improvement,0.0638575553894043,99.70588235294117
459,2926917205.859173,2923491078.6235123,18578715.01327294,time_window,greedy,accepted_worse,0.04401040077209473,99.70588235294117
460,2926917205.859173,2923491078.6235123,18541557.583246395,random,greedy,accepted_worse,0.05141115188598633,99.70588235294117
461,2926917205.859173,2923491078.6235123,18504474.468079902,worst,risk_priority,rejected,0.05930495262145996,87.6470588235294
462,2926917205.859173,2923491078.6235123,18467465.51914374,worst,random,rejected,0.07175493240356445,100.0
463,2926917205.859173,2923491078.6235123,18430530.588105455,worst,risk_priority,rejected,0.056427955627441406,89.41176470588235
464,2926917205.859173,2923491078.6235123,18393669.526929244,time_window,greedy,accepted_worse,0.04222607612609863,99.70588235294117
465,2926917205.859173,2923491078.6235123,18356882.187875386,random,greedy,accepted_worse,0.046021223068237305,99.70588235294117
466,2926917205.859173,2923491078.6235123,18320168.423499636,worst,greedy,accepted_worse,0.0739438533782959,99.70588235294117
467,2926917205.859173,2923491078.6235123,18283528.086652637,random,greedy,accepted_worse,0.05416154861450195,99.70588235294117
468,2926917205.859173,2923491078.6235123,18246961.03047933,random,risk_priority,rejected,0.045511484146118164,95.58823529411765
469,2926917205.859173,2923491078.6235123,18210467.10841837,random,greedy,accepted_worse,0.046942710876464844,99.70588235294117
470,2926917205.859173,2923491078.6235123,18174046.174201533,worst,greedy,accepted_worse,0.06458711624145508,99.70588235294117
471,2926917205.859173,2923491078.6235123,18137698.08185313,spatial,regret,rejected,0.30666255950927734,100.0
472,2926917205.859173,2923491078.6235123,18101422.685689423,random,greedy,accepted_worse,0.04887080192565918,99.70588235294117
473,2926917205.859173,2923491078.6235123,18065219.840318043,time_window,greedy,accepted_worse,0.03599214553833008,99.70588235294117
474,2926917205.859173,2923491078.6235123,18029089.400637407,worst,risk_priority,rejected,0.06106281280517578,89.70588235294117
475,2926917205.859173,2923491078.6235123,17993031.22183613,random,risk_priority,rejected,0.048151254653930664,95.58823529411765
476,2926917205.859173,2923491078.6235123,17957045.159392457,time_window,greedy,accepted_worse,0.0444178581237793,99.70588235294117
477,2926917205.859173,2923491078.6235123,17921131.069073673,time_window,greedy,accepted_worse,0.04399275779724121,99.70588235294117
478,2926917205.859173,2923491078.6235123,17885288.806935526,spatial,greedy,accepted_worse,0.07320308685302734,99.70588235294117
479,2948796430.793947,2923491078.6235123,17849518.229321655,time_window,regret,accepted_worse,1.3193602561950684,100.0
480,2932082262.3287077,2923491078.6235123,17813819.19286301,time_window,greedy,improvement,0.044640302658081055,100.0
481,2930031195.1574016,2923491078.6235123,17778191.554477286,random,greedy,improvement,0.04964017868041992,99.70588235294117
482,2930031195.1574016,2923491078.6235123,17742635.17136833,worst,risk_priority,rejected,0.06330227851867676,92.05882352941177
483,2930031195.1574016,2923491078.6235123,17707149.901025593,time_window,greedy,accepted_worse,0.0437467098236084,99.70588235294117
484,2930031195.1574016,2923491078.6235123,17671735.601223543,time_window,random,rejected,0.044776201248168945,100.0
485,2899938603.853043,2899938603.853043,17636392.130021095,worst,greedy,new_best,0.06489419937133789,99.70588235294117
486,2899938603.853043,2899938603.853043,17601119.345761053,time_window,greedy,accepted_worse,0.04630112648010254,99.70588235294117
487,2899938603.853043,2899938603.853043,17565917.10706953,time_window,greedy,accepted_worse,0.04359745979309082,99.70588235294117
488,2899938603.853043,2899938603.853043,17530785.27285539,time_window,greedy,accepted_worse,0.04530668258666992,99.70588235294117
489,2899938603.853043,2899938603.853043,17495723.70230968,worst,greedy,rejected,0.06465387344360352,99.41176470588235
490,2900998021.244342,2899938603.853043,17460732.25490506,worst,greedy,accepted_worse,0.06274199485778809,99.70588235294117
491,2900998021.244342,2899938603.853043,17425810.79039525,spatial,greedy,accepted_worse,0.07973694801330566,99.70588235294117
492,2900998021.244342,2899938603.853043,17390959.168814458,worst,greedy,accepted_worse,0.05830693244934082,99.70588235294117
493,2874676799.0017576,2874676799.0017576,17356177.25047683,time_window,risk_priority,new_best,0.0667562484741211,99.41176470588235
494,2863317266.613094,2863317266.613094,17321464.895975877,random,greedy,new_best,0.06006026268005371,99.41176470588235
495,2863317266.613094,2863317266.613094,17286821.966183923,time_window,greedy,accepted_worse,0.05249619483947754,99.41176470588235
496,2863317266.613094,2863317266.613094,17252248.322251555,time_window,greedy,accepted_worse,0.04263043403625488,99.41176470588235
497,2860323544.873962,2860323544.873962,17217743.82560705,worst,greedy,new_best,0.07734489440917969,99.41176470588235
498,2860323544.873962,2860323544.873962,17183308.337955836,random,risk_priority,rejected,0.05418682098388672,94.70588235294117
499,2860323544.873962,2860323544.873962,17148941.721279923,time_window,random,rejected,0.0450136661529541,100.0
500,2860323544.873962,2860323544.873962,17114643.837837365,random,regret,rejected,3.1347031593322754,100.0
501,2860323544.873962,2860323544.873962,17080414.55016169,time_window,greedy,accepted_worse,0.0500788688659668,99.41176470588235
502,2860323544.873962,2860323544.873962,17046253.721061368,time_window,greedy,accepted_worse,0.045949697494506836,99.41176470588235
503,2860323544.873962,2860323544.873962,17012161.213619243,time_window,greedy,accepted_worse,0.04897570610046387,99.41176470588235
504,2860323544.873962,2860323544.873962,16978136.891192004,random,greedy,accepted_worse,0.0447535514831543,99.41176470588235
505,2860323544.873962,2860323544.873962,16944180.61740962,random,risk_priority,rejected,0.058319091796875,95.88235294117646
506,2860323544.873962,2860323544.873962,16910292.256174803,worst,regret,rejected,4.353675603866577,99.70588235294117
507,2860323544.873962,2860323544.873962,16876471.671662454,time_window,risk_priority,rejected,0.04646873474121094,96.17647058823529
508,2860323544.873962,2860323544.873962,16842718.728319127,time_window,greedy,accepted_worse,0.04606962203979492,99.41176470588235
509,2860323544.873962,2860323544.873962,16809033.29086249,random,greedy,accepted_worse,0.052588462829589844,99.41176470588235
510,2860323544.873962,2860323544.873962,16775415.224280765,worst,greedy,rejected,0.07239294052124023,99.11764705882354
511,2860323544.873962,2860323544.873962,16741864.393832203,spatial,greedy,rejected,0.08454728126525879,99.11764705882354
512,2860323544.873962,2860323544.873962,16708380.665044539,spatial,risk_priority,rejected,0.07684755325317383,91.76470588235294
513,2878751475.3086753,2860323544.873962,16674963.90371445,worst,greedy,accepted_worse,0.06975173950195312,99.11764705882354
514,2878751475.3086753,2860323544.873962,16641613.97590702,spatial,greedy,rejected,0.08501982688903809,99.11764705882354
515,2878751475.3086753,2860323544.873962,16608330.747955207,worst,random,rejected,0.06833910942077637,100.0
516,2878751475.3086753,2860323544.873962,16575114.086459296,time_window,greedy,accepted_worse,0.04623889923095703,99.11764705882354
